id,river_section_id,wtype,feat_type,name,name_ascii,macronated,length_m
470349,7214403,other,river_cl,,,N,680.3
429464,6998549,other,river_cl,,,N,680.1
469096,7212647,other,river_cl,,,N,680.1
430295,7213627,other,river_cl,,,N,680.0
432648,7000107,other,river_cl,,,N,679.6
472864,7214969,other,river_cl,,,N,679.6
430404,6999916,other,river_cl,,,N,679.5
429419,6998499,other,river_cl,,,N,679.3
468560,7641320,other,river_cl,,,N,679.3
468675,7212258,other,river_cl,,,N,679.1
468695,6998515,other,river_cl,,,N,679.0
470592,7214647,other,river_cl,,,N,678.9
430646,6999823,other,river_cl,,,N,678.6
469559,7213447,other,river_cl,,,N,678.5
497938,7225267,other,river_cl,,,N,678.2
468635,7641375,other,river_cl,,,N,678.2
430595,6999767,other,river_cl,,,N,678.2
470102,7213784,other,river_cl,Horokiri Stream,Horokiri Stream,N,677.8
468831,7212402,other,river_cl,,,N,677.6
430677,7214357,other,river_cl,,,N,677.5
469665,7213554,other,river_cl,,,N,677.3
468491,7640894,other,river_cl,,,N,677.2
469927,6999982,other,river_cl,,,N,677.1
472927,7215039,other,river_cl,,,N,677.0
470225,7213904,other,river_cl,,,N,677.0
468641,7641014,other,river_cl,,,N,676.8
470535,7000307,other,river_cl,,,N,676.4
470401,7214456,other,river_cl,,,N,676.0
470017,6999677,other,river_cl,,,N,676.0
470412,7214465,other,river_cl,,,N,675.8
470191,7213877,other,river_cl,Horokiri Stream,Horokiri Stream,N,675.8
430124,6999457,other,river_cl,,,N,675.6
430125,6999455,other,river_cl,,,N,675.5
429428,6998507,other,river_cl,,,N,675.4
430180,6999514,other,river_cl,,,N,675.4
430608,6999772,other,river_cl,,,N,675.4
430805,7000293,other,river_cl,,,N,675.3
430599,7213824,other,river_cl,,,N,675.1
468454,7641217,other,river_cl,,,N,674.9
429655,7212504,other,river_cl,,,N,674.9
468471,7641222,other,river_cl,Oteranga Stream,Oteranga Stream,N,674.6
430602,7213838,other,river_cl,,,N,674.4
430345,7214002,other,river_cl,,,N,674.2
429297,7640917,other,river_cl,,,N,673.5
470310,7214362,other,river_cl,,,N,673.2
468775,7212348,other,river_cl,,,N,673.1
430453,6999992,other,river_cl,Cooleys Stream,Cooleys Stream,N,672.6
479132,7225032,other,river_cl,,,N,672.6
469827,7214050,other,river_cl,,,N,672.5
430060,7641074,other,river_cl,,,N,672.2
432878,7000341,other,river_cl,,,N,672.0
470124,7213805,other,river_cl,,,N,671.9
430450,6999989,other,river_cl,,,N,671.8
430824,7000313,other,river_cl,,,N,671.8
469293,7213129,other,river_cl,,,N,671.5
470428,7214479,other,river_cl,,,N,671.5
468729,7212308,other,river_cl,,,N,671.3
430440,7214139,other,river_cl,,,N,671.1
469474,7213385,other,river_cl,,,N,670.9
468634,7641365,other,river_cl,,,N,670.8
429292,7640914,other,river_cl,,,N,670.2
430036,7641460,other,river_cl,,,N,669.6
479174,7225070,other,river_cl,Deadwood Stream,Deadwood Stream,N,669.4
470019,7213708,other,river_cl,,,N,669.4
469177,7212992,other,river_cl,,,N,669.3
430868,7214671,other,river_cl,,,N,668.9
429953,6999217,other,river_cl,,,N,668.5
470505,7214560,other,river_cl,,,N,668.3
429808,6999080,other,river_cl,,,N,668.0
430211,7213526,other,river_cl,,,N,668.0
430722,7214425,other,river_cl,,,N,667.8
443220,7008834,other,river_cl,,,N,667.8
468722,6998544,other,river_cl,,,N,667.7
432798,7214697,other,river_cl,,,N,667.5
468755,6998572,other,river_cl,,,N,667.3
470174,7213860,other,river_cl,,,N,667.3
429447,6998530,other,river_cl,,,N,667.1
430151,6999480,other,river_cl,Korokoro Stream,Korokoro Stream,N,667.1
20595,6786393,other,drain_cl,,,N,666.5
429235,7640990,other,river_cl,,,N,666.5
469545,6999469,other,river_cl,,,N,666.2
469761,6999856,other,river_cl,,,N,665.5
470528,7214583,other,river_cl,,,N,665.3
469326,7213161,other,river_cl,,,N,665.3
479209,7225106,other,river_cl,,,N,665.0
20573,6786369,other,drain_cl,,,N,664.7
468672,7212257,other,river_cl,,,N,664.7
432788,7000363,other,river_cl,,,N,664.6
469416,7641447,other,river_cl,Ohariu Stream,Ohariu Stream,N,664.5
469996,7213677,other,river_cl,,,N,664.4
429376,7641012,other,river_cl,,,N,664.3
429237,6998483,other,river_cl,,,N,664.2
468948,7212486,other,river_cl,,,N,663.9
469644,7213529,other,river_cl,,,N,663.9
430421,6999965,other,river_cl,,,N,663.8
429836,7213029,other,river_cl,,,N,662.5
479138,7225038,other,river_cl,,,N,662.4
470487,7214535,other,river_cl,,,N,662.3
469090,7212639,other,river_cl,,,N,662.2
470394,7214449,other,river_cl,,,N,661.8
469149,7212558,other,river_cl,,,N,661.6
468601,7641364,other,river_cl,,,N,661.6
429754,7212615,other,river_cl,,,N,661.0
430621,7213848,other,river_cl,,,N,661.0
472592,7214693,other,river_cl,,,N,660.6
429708,6998752,other,river_cl,,,N,660.5
429312,7640932,other,river_cl,,,N,660.4
469558,7213446,other,river_cl,,,N,660.4
470114,7213799,other,river_cl,,,N,660.4
468408,7641185,other,river_cl,,,N,660.0
430394,6999935,other,river_cl,,,N,659.9
429328,7640954,other,river_cl,,,N,659.4
469576,6999505,other,river_cl,,,N,659.4
430712,7214413,other,river_cl,,,N,659.4
469668,7213536,other,river_cl,,,N,659.3
470353,7000198,other,river_cl,,,N,659.3
430802,7000290,other,river_cl,Titi Stream,Titi Stream,N,659.3
468603,7641372,other,river_cl,Mākara Stream,Makara Stream,Y,659.2
430656,6999797,other,river_cl,,,N,659.1
468554,7641315,other,river_cl,,,N,659.0
470218,7213898,other,river_cl,,,N,658.8
468728,6998553,other,river_cl,,,N,658.7
469509,7213413,other,river_cl,,,N,658.5
429525,6998610,other,river_cl,Greens Stream,Greens Stream,N,658.4
469648,7213531,other,river_cl,Duck Creek,Duck Creek,N,658.0
470476,7214507,other,river_cl,,,N,657.9
469420,7641445,other,river_cl,,,N,657.8
468545,7641302,other,river_cl,,,N,657.3
468577,7640930,other,river_cl,,,N,657.3
498059,7008866,other,river_cl,,,N,657.2
468987,6998734,other,river_cl,,,N,657.2
430362,7214019,other,river_cl,,,N,657.1
469988,7213674,other,river_cl,Kakaho Stream,Kakaho Stream,N,657.1
469553,7213440,other,river_cl,Korokoro Stream,Korokoro Stream,N,656.6
472619,7214713,other,river_cl,,,N,656.0
470024,6999679,other,river_cl,,,N,655.7
429441,6998525,other,river_cl,,,N,655.5
429914,6999181,other,river_cl,,,N,655.1
468566,7641342,other,river_cl,,,N,655.0
470591,7214645,other,river_cl,,,N,654.7
469337,6999218,other,river_cl,,,N,654.6
469043,7212583,other,river_cl,Whakanui Creek,Whakanui Creek,N,654.3
469767,7213989,other,river_cl,,,N,654.3
430079,6999408,other,river_cl,,,N,654.0
470007,7213693,other,river_cl,,,N,653.7
469764,7213982,other,river_cl,,,N,653.5
430451,6999990,other,river_cl,,,N,653.4
430175,6999504,other,river_cl,Speedys Stream,Speedys Stream,N,653.2
430768,7000259,other,river_cl,,,N,652.9
432964,7000528,other,river_cl,,,N,652.9
430858,7000346,other,river_cl,,,N,652.7
443206,7225096,other,river_cl,,,N,652.7
430221,6999552,other,river_cl,,,N,652.7
468527,7641282,other,river_cl,,,N,652.6
430792,7000280,other,river_cl,,,N,652.5
472405,7000085,other,river_cl,Climie Creek,Climie Creek,N,652.4
429374,6998657,other,river_cl,,,N,652.2
470032,7213719,other,river_cl,,,N,652.1
432665,7000123,other,river_cl,,,N,651.9
468761,7212338,other,river_cl,Gollans Stream,Gollans Stream,N,651.7
429697,6998753,other,river_cl,,,N,651.3
468686,7212270,other,river_cl,,,N,651.2
429916,6999180,other,river_cl,,,N,651.0
429939,6999201,other,river_cl,,,N,650.8
429331,7640957,other,river_cl,,,N,650.5
437752,7225069,other,river_cl,Deadwood Stream,Deadwood Stream,N,650.3
432787,7000362,other,river_cl,,,N,650.1
468765,7212340,other,river_cl,Gollans Stream,Gollans Stream,N,650.1
470005,7213690,other,river_cl,,,N,650.0
430205,6999536,other,river_cl,,,N,649.9
470590,7214644,other,river_cl,,,N,649.7
472835,7000475,other,river_cl,,,N,649.5
469076,7212625,other,river_cl,,,N,649.5
469463,7641496,other,river_cl,,,N,649.5
430773,7000266,other,river_cl,,,N,649.4
469571,7213459,other,river_cl,,,N,649.3
430695,7000186,other,river_cl,,,N,649.3
469829,6999923,other,river_cl,,,N,649.2
472754,7214856,other,river_cl,,,N,649.1
429443,6998528,other,river_cl,,,N,648.7
472821,7000473,other,river_cl,,,N,648.3
429666,6998718,other,river_cl,,,N,648.1
469070,7212619,other,river_cl,,,N,648.1
470382,7214435,other,river_cl,,,N,647.7
469446,7641479,other,river_cl,,,N,647.6
470125,7213808,other,river_cl,Wainui Stream,Wainui Stream,N,647.6
470180,7213866,other,river_cl,,,N,647.3
429806,6998850,other,river_cl,,,N,647.1
470014,7213702,other,river_cl,,,N,647.0
430339,6999882,other,river_cl,,,N,646.8
430399,6999939,other,river_cl,,,N,646.3
468988,7212507,other,river_cl,,,N,646.3
468431,7212238,other,river_cl,,,N,646.2
429767,7212627,other,river_cl,,,N,646.2
468670,7212256,other,river_cl,,,N,646.0
468428,6998475,other,river_cl,,,N,646.0
472899,7215014,other,river_cl,,,N,645.9
470360,7214412,other,river_cl,,,N,645.8
468504,7641261,other,river_cl,,,N,645.8
468639,7641412,other,river_cl,,,N,645.8
430639,6999815,other,river_cl,,,N,645.8
497968,7225290,other,river_cl,,,N,645.5
469797,7214018,other,river_cl,,,N,645.3
470549,7214601,other,river_cl,,,N,645.2
470228,7213907,other,river_cl,,,N,645.1
468514,7641274,other,river_cl,,,N,645.0
468593,7641348,other,river_cl,,,N,645.0
429748,6998799,other,river_cl,,,N,644.8
468473,7641225,other,river_cl,,,N,644.3
469711,7213593,other,river_cl,,,N,644.2
468650,7641424,other,river_cl,,,N,644.1
469514,7213419,other,river_cl,Mitchell Stream,Mitchell Stream,N,644.1
432824,7000397,other,river_cl,,,N,644.0
470371,7214410,other,river_cl,,,N,644.0
469853,6999940,other,river_cl,,,N,643.9
468679,7212263,other,river_cl,,,N,643.9
429299,7641293,other,river_cl,,,N,643.8
429832,7213019,other,river_cl,,,N,643.6
469606,7213481,other,river_cl,,,N,643.6
430643,6999818,other,river_cl,,,N,643.5
432888,7000443,other,river_cl,,,N,643.0
469581,7213467,other,river_cl,,,N,643.0
429208,7640838,other,river_cl,,,N,642.8
472624,7214720,other,river_cl,Puffer Creek,Puffer Creek,N,642.5
430191,6999522,other,river_cl,,,N,642.4
469473,6999415,other,river_cl,,,N,642.4
429277,7640899,other,river_cl,,,N,642.3
469708,7213591,other,river_cl,,,N,642.2
470460,7214516,other,river_cl,,,N,642.1
429564,6998640,other,river_cl,,,N,642.0
469462,7213375,other,river_cl,Korokoro Stream,Korokoro Stream,N,642.0
470307,7214359,other,river_cl,,,N,641.6
469646,7213530,other,river_cl,,,N,641.4
470504,7214559,other,river_cl,,,N,640.9
468576,7641326,other,river_cl,,,N,640.7
469561,7213448,other,river_cl,,,N,640.7
20593,6786389,other,drain_cl,,,N,640.6
432882,7000446,other,river_cl,,,N,640.6
437713,7008624,other,river_cl,,,N,640.6
469182,7212587,other,river_cl,,,N,640.5
430070,7641086,other,river_cl,,,N,640.4
429561,7212421,other,river_cl,,,N,640.2
469596,7213483,other,river_cl,,,N,640.2
430803,6999853,other,river_cl,,,N,640.0
430821,7000310,other,river_cl,,,N,639.6
468467,7641232,other,river_cl,,,N,639.6
430629,6999799,other,river_cl,Horokiri Stream,Horokiri Stream,N,639.6
432662,7214307,other,river_cl,,,N,639.4
429746,6998797,other,river_cl,,,N,639.4
430836,7000325,other,river_cl,,,N,638.8
429276,7641242,other,river_cl,,,N,638.8
497948,7225273,other,river_cl,,,N,638.7
432910,7214936,other,river_cl,Pukeruru Stream,Pukeruru Stream,N,638.5
469805,7214028,other,river_cl,,,N,638.5
429425,6998504,other,river_cl,,,N,638.1
429278,7640900,other,river_cl,,,N,638.0
470562,7214610,other,river_cl,,,N,637.8
469995,6999670,other,river_cl,,,N,637.7
429527,7212364,other,river_cl,,,N,637.4
430512,6999690,other,river_cl,,,N,637.3
429472,7212313,other,river_cl,,,N,637.2
430674,7214351,other,river_cl,,,N,637.1
469057,7212595,other,river_cl,,,N,636.9
469994,7213683,other,river_cl,,,N,636.8
429903,7212631,other,river_cl,,,N,636.5
429320,7640940,other,river_cl,,,N,636.5
469863,6999947,other,river_cl,,,N,636.3
430801,6999852,other,river_cl,,,N,636.3
430274,7213601,other,river_cl,,,N,636.1
429918,7213101,other,river_cl,,,N,635.4
469796,7214014,other,river_cl,,,N,635.3
469140,7212692,other,river_cl,,,N,634.8
429427,7212271,other,river_cl,Karaka Stream,Karaka Stream,N,634.7
432927,7214973,other,river_cl,,,N,634.5
469577,7213460,other,river_cl,,,N,634.2
470343,7214399,other,river_cl,,,N,634.0
468784,7212330,other,river_cl,,,N,633.8
469035,6998781,other,river_cl,,,N,633.7
469554,6999486,other,river_cl,,,N,633.6
468944,7212481,other,river_cl,,,N,633.5
469516,7213418,other,river_cl,Mill Creek,Mill Creek,N,633.5
472602,7214700,other,river_cl,,,N,633.2
429308,7641313,other,river_cl,,,N,633.1
470459,7213925,other,river_cl,,,N,633.1
429659,7212510,other,river_cl,,,N,633.0
468980,6998721,other,river_cl,,,N,632.0
430476,7000013,other,river_cl,Mahers Stream,Mahers Stream,N,631.9
469907,7214125,other,river_cl,,,N,631.9
430313,6999857,other,river_cl,,,N,631.8
432872,7000434,other,river_cl,,,N,631.6
432884,7000450,other,river_cl,,,N,631.6
432619,7214170,other,river_cl,,,N,631.4
468421,7641192,other,river_cl,,,N,631.3
429290,7641279,other,river_cl,,,N,631.2
470121,7213803,other,river_cl,,,N,631.2
429258,7641208,other,river_cl,,,N,631.1
468608,7641376,other,river_cl,,,N,630.9
443205,7008812,other,river_cl,Renata Stream,Renata Stream,N,630.8
470222,7213902,other,river_cl,,,N,630.8
468692,7212272,other,river_cl,,,N,630.6
469627,7213514,other,river_cl,,,N,630.6
470563,7000327,other,river_cl,,,N,630.3
469341,7213173,other,river_cl,,,N,630.0
468699,6998521,other,river_cl,,,N,630.0
469432,7641464,other,river_cl,,,N,630.0
430791,7000279,other,river_cl,,,N,629.9
430565,6999741,other,river_cl,,,N,629.9
469807,7214031,other,river_cl,Narrow Neck Stream,Narrow Neck Stream,N,629.8
469821,7214043,other,river_cl,,,N,629.7
469141,7212972,other,river_cl,Boulder Creek,Boulder Creek,N,629.5
469540,7213660,other,river_cl,,,N,629.5
430400,6999941,other,river_cl,,,N,629.3
469751,7213636,other,river_cl,,,N,629.3
470100,7213780,other,river_cl,,,N,629.3
429262,7640881,other,river_cl,,,N,629.2
470082,7213765,other,river_cl,,,N,628.8
430707,7000195,other,river_cl,,,N,628.8
430049,7641061,other,river_cl,,,N,628.4
468414,7641196,other,river_cl,,,N,628.3
469087,6998818,other,river_cl,,,N,628.3
430168,6999498,other,river_cl,,,N,628.3
469909,7214127,other,river_cl,,,N,628.3
470351,7214404,other,river_cl,,,N,628.3
430484,7000023,other,river_cl,,,N,628.2
430365,6999902,other,river_cl,,,N,628.0
469806,7214030,other,river_cl,,,N,627.9
470469,7214523,other,river_cl,Titi Stream,Titi Stream,N,627.9
469121,7212676,other,river_cl,,,N,627.8
468651,7641422,other,river_cl,,,N,627.7
430326,6999867,other,river_cl,,,N,627.6
469160,7212991,other,river_cl,,,N,627.1
472629,7214723,other,river_cl,,,N,626.9
432895,7000459,other,river_cl,,,N,626.8
430093,7641097,other,river_cl,,,N,626.4
472772,7214875,other,river_cl,,,N,626.1
432908,7214930,other,river_cl,,,N,626.0
468678,7212262,other,river_cl,,,N,626.0
469547,7213436,other,river_cl,,,N,626.0
430769,7000261,other,river_cl,,,N,625.9
468600,7641363,other,river_cl,North Mākara Stream,North Makara Stream,Y,625.9
430316,6999860,other,river_cl,,,N,625.9
430290,6999625,other,river_cl,,,N,625.8
430305,6999643,other,river_cl,,,N,625.5
469612,6999530,other,river_cl,,,N,625.4
469867,6999952,other,river_cl,,,N,624.8
470569,7214616,other,river_cl,Putaputa Stream,Putaputa Stream,N,624.8
468453,7641215,other,river_cl,,,N,624.7
468522,7641285,other,river_cl,,,N,624.6
468777,7212356,other,river_cl,,,N,624.5
469784,7214003,other,river_cl,,,N,624.4
430350,7214007,other,river_cl,,,N,623.9
470210,7213892,other,river_cl,,,N,623.8
430423,7214108,other,river_cl,,,N,623.5
430553,7213766,other,river_cl,,,N,623.5
479189,7225087,other,river_cl,,,N,623.4
468754,7212249,other,river_cl,,,N,623.0
468586,7641349,other,river_cl,,,N,622.8
469686,7213571,other,river_cl,Pāuatahanui Stream,Pauatahanui Stream,Y,622.8
429225,7212231,other,river_cl,,,N,622.6
470221,7213901,other,river_cl,,,N,622.6
429653,7212500,other,river_cl,,,N,622.4
429753,7212613,other,river_cl,,,N,622.4
469025,7212565,other,river_cl,,,N,622.1
429927,6999186,other,river_cl,,,N,621.9
430799,7000286,other,river_cl,Wedgery Creek,Wedgery Creek,N,621.4
468951,7212487,other,river_cl,,,N,621.3
469753,7213637,other,river_cl,,,N,621.3
432658,7000117,other,river_cl,,,N,621.1
480707,7641386,other,river_cl,Mākara Stream,Makara Stream,Y,621.0
430172,6999490,other,river_cl,,,N,621.0
470205,7213890,other,river_cl,,,N,621.0
470602,7214656,other,river_cl,,,N,620.9
468842,7212428,other,river_cl,,,N,620.9
470181,7213867,other,river_cl,,,N,620.9
430364,6999900,other,river_cl,,,N,620.8
469569,7213451,other,river_cl,,,N,620.7
469500,7641514,other,river_cl,Mill Creek,Mill Creek,N,620.7
469684,7213567,other,river_cl,,,N,620.7
429287,7640913,other,river_cl,,,N,620.5
429956,6999223,other,river_cl,,,N,620.4
469299,7213137,other,river_cl,,,N,620.2
430432,7214131,other,river_cl,,,N,620.2
470471,7214524,other,river_cl,,,N,620.1
432876,7000439,other,river_cl,,,N,619.8
469153,7212984,other,river_cl,,,N,619.5
430285,6999621,other,river_cl,,,N,619.5
498060,7225363,other,river_cl,,,N,619.4
468781,7212359,other,river_cl,,,N,619.2
469917,7214135,other,river_cl,,,N,619.2
470407,7214462,other,river_cl,,,N,618.9
430582,7213789,other,river_cl,,,N,618.7
469267,6999174,other,river_cl,,,N,618.6
472854,7214961,other,river_cl,,,N,618.4
430561,6999737,other,river_cl,,,N,618.4
468780,7212360,other,river_cl,,,N,618.2
437769,7008684,other,river_cl,,,N,618.1
469147,7212980,other,river_cl,Ryan Creek,Ryan Creek,N,618.1
469589,6999511,other,river_cl,,,N,618.1
469830,7214054,other,river_cl,,,N,618.0
432672,7000129,other,river_cl,,,N,617.9
429776,6998824,other,river_cl,,,N,617.8
469109,6998837,other,river_cl,,,N,617.8
429802,7212666,other,river_cl,,,N,617.5
469580,6999507,other,river_cl,,,N,617.5
470490,7000281,other,river_cl,,,N,617.4
468501,7641264,other,river_cl,,,N,617.4
468447,7640870,other,river_cl,,,N,617.4
470175,7213862,other,river_cl,,,N,617.4
429789,6998838,other,river_cl,,,N,617.3
469451,7641084,other,river_cl,,,N,617.3
470247,6999830,other,river_cl,,,N,617.3
470429,7214488,other,river_cl,,,N,617.1
429347,7640964,other,river_cl,Ōpau Stream,Opau Stream,Y,617.1
468555,7641321,other,river_cl,,,N,616.4
470001,7213688,other,river_cl,,,N,616.4
468452,7641227,other,river_cl,,,N,616.0
429718,7212561,other,river_cl,,,N,615.9
430193,6999525,other,river_cl,,,N,615.9
430219,7213546,other,river_cl,,,N,615.9
429722,7212566,other,river_cl,Skerretts Creek,Skerretts Creek,N,615.8
469637,7213521,other,river_cl,,,N,615.8
470103,7213785,other,river_cl,,,N,615.8
468519,7641291,other,river_cl,Mākara Stream,Makara Stream,Y,615.7
469568,7213457,other,river_cl,,,N,615.7
472585,7214684,other,river_cl,,,N,615.6
469792,7214013,other,river_cl,,,N,615.6
468422,7641194,other,river_cl,,,N,615.4
469450,7641485,other,river_cl,,,N,615.4
469042,7212579,other,river_cl,,,N,615.3
469677,8171180,other,river_cl,,,N,615.2
429504,6998586,other,river_cl,Catchpool Stream,Catchpool Stream,N,615.0
469099,7212651,other,river_cl,,,N,615.0
470426,7214484,other,river_cl,,,N,614.8
469734,7213621,other,river_cl,Pāuatahanui Stream,Pauatahanui Stream,Y,614.7
429481,6998563,other,river_cl,Catchpool Stream,Catchpool Stream,N,614.5
469028,7212569,other,river_cl,,,N,614.2
469438,7641476,other,river_cl,Ohariu Stream,Ohariu Stream,N,614.1
469793,7214015,other,river_cl,,,N,613.7
469940,7214156,other,river_cl,,,N,613.5
469069,6998798,other,river_cl,,,N,613.4
470038,7213722,other,river_cl,,,N,613.2
470215,7213897,other,river_cl,,,N,613.1
470589,7214642,other,river_cl,,,N,612.9
429642,6998693,other,river_cl,,,N,612.9
430022,7641443,other,river_cl,,,N,612.9
429467,7212306,other,river_cl,,,N,612.8
469847,7214065,other,river_cl,,,N,612.4
429905,6999171,other,river_cl,Big Huia Creek,Big Huia Creek,N,612.4
468404,7641183,other,river_cl,,,N,612.3
430300,6999637,other,river_cl,,,N,612.1
437766,7225075,other,river_cl,,,N,611.9
468479,7641239,other,river_cl,,,N,611.8
429902,6999167,other,river_cl,,,N,611.8
430392,6999931,other,river_cl,,,N,610.9
430209,6999541,other,river_cl,,,N,610.8
470311,7214364,other,river_cl,,,N,610.8
469786,7214006,other,river_cl,Narrow Neck Stream,Narrow Neck Stream,N,610.6
